object;date/time;1;2;3;
4;01.01.24 00:00:00;6.52;12.12;6.06;
5;01.11.22 00:00:00;6.52;12.12;6.06;
5;02.11.22 00:00:00;6.52;12.12;6.06;
5;03.11.22 00:00:00;6.52;12.12;6.06;
5;04.11.22 00:00:00;6.52;12.12;6.06;
5;05.11.22 00:00:00;6.52;12.12;6.06;
5;06.11.22 00:00:00;6.52;12.12;6.06;
5;07.11.22 00:00:00;6.52;12.12;6.06;
5;08.11.22 00:00:00;6.52;12.12;6.06;
5;09.11.22 00:00:00;6.52;12.12;6.06;
5;10.11.22 00:00:00;6.52;12.12;6.06;
5;11.11.22 00:00:00;6.52;12.12;6.06;
5;12.11.22 00:00:00;6.52;12.12;6.06;
5;13.11.22 00:00:00;6.52;12.12;6.06;
5;14.11.22 00:00:00;6.52;12.12;6.06;
5;15.11.22 00:00:00;6.52;12.12;6.06;
5;16.11.22 00:00:00;6.52;12.12;6.06;
5;17.11.22 00:00:00;6.52;12.12;6.06;
5;18.11.22 00:00:00;6.52;12.12;6.06;
5;19.11.22 00:00:00;6.52;12.12;6.06;
5;20.11.22 00:00:00;6.52;12.12;6.06;
5;21.11.22 00:00:00;6.52;12.12;6.06;
5;22.11.22 00:00:00;6.52;12.12;6.06;
5;23.11.22 00:00:00;6.52;12.12;6.06;
5;24.11.22 00:00:00;6.52;12.12;6.06;
5;25.11.22 00:00:00;6.52;12.12;6.06;
5;26.11.22 00:00:00;6.52;12.12;6.06;
5;27.11.22 00:00:00;6.52;12.12;6.06;
5;28.11.22 00:00:00;6.52;12.12;6.06;
5;29.11.22 00:00:00;6.52;12.12;6.06;
5;30.11.22 00:00:00;6.52;12.12;6.06;
5;01.12.22 00:00:00;6.52;12.12;6.06;
5;02.12.22 00:00:00;6.52;12.12;6.06;
5;03.12.22 00:00:00;6.52;12.12;6.06;
5;04.12.22 00:00:00;6.52;12.12;6.06;
5;05.12.22 00:00:00;6.52;12.12;6.06;
5;06.12.22 00:00:00;6.52;12.12;6.06;
5;07.12.22 00:00:00;6.52;12.12;6.06;
5;08.12.22 00:00:00;6.52;12.12;6.06;
5;09.12.22 00:00:00;6.52;12.12;6.06;
5;10.12.22 00:00:00;6.52;12.12;6.06;
5;11.12.22 00:00:00;6.52;12.12;6.06;
5;12.12.22 00:00:00;6.52;12.12;6.06;
5;13.12.22 00:00:00;6.52;12.12;6.06;
5;14.12.22 00:00:00;6.52;12.12;6.06;
5;15.12.22 00:00:00;6.52;12.12;6.06;
5;16.12.22 00:00:00;6.52;12.12;6.06;
5;17.12.22 00:00:00;6.52;12.12;6.06;
5;18.12.22 00:00:00;6.52;12.12;6.06;
5;19.12.22 00:00:00;6.52;12.12;6.06;
5;20.12.22 00:00:00;6.52;12.12;6.06;
5;21.12.22 00:00:00;6.52;12.12;6.06;
5;22.12.22 00:00:00;6.52;12.12;6.06;
5;23.12.22 00:00:00;6.52;12.12;6.06;
5;24.12.22 00:00:00;6.52;12.12;6.06;
5;25.12.22 00:00:00;6.52;12.12;6.06;
5;26.12.22 00:00:00;6.52;12.12;6.06;
5;27.12.22 00:00:00;6.52;12.12;6.06;
5;28.12.22 00:00:00;6.52;12.12;6.06;
5;29.12.22 00:00:00;6.52;12.12;6.06;
5;30.12.22 00:00:00;6.52;12.12;6.06;
5;31.12.22 00:00:00;6.52;12.12;6.06;
5;01.01.23 00:00:00;6.52;12.12;6.06;
5;02.01.23 00:00:00;6.52;12.12;6.06;
5;03.01.23 00:00:00;6.52;12.12;6.06;
5;04.01.23 00:00:00;6.52;12.12;6.06;
5;05.01.23 00:00:00;6.52;12.12;6.06;
5;06.01.23 00:00:00;6.52;12.12;6.06;
5;07.01.23 00:00:00;6.52;12.12;6.06;
5;08.01.23 00:00:00;6.52;12.12;6.06;
5;09.01.23 00:00:00;6.52;12.12;6.06;
5;10.01.23 00:00:00;6.52;12.12;6.06;
5;11.01.23 00:00:00;6.52;12.12;6.06;
5;12.01.23 00:00:00;6.52;12.12;6.06;
5;13.01.23 00:00:00;6.52;12.12;6.06;
5;14.01.23 00:00:00;6.52;12.12;6.06;
5;15.01.23 00:00:00;6.52;12.12;6.06;
5;16.01.23 00:00:00;6.52;12.12;6.06;
5;17.01.23 00:00:00;6.52;12.12;6.06;
5;18.01.23 00:00:00;6.52;12.12;6.06;
5;19.01.23 00:00:00;6.52;12.12;6.06;
5;20.01.23 00:00:00;6.52;12.12;6.06;
5;21.01.23 00:00:00;6.52;12.12;6.06;
5;22.01.23 00:00:00;6.52;12.12;6.06;
5;23.01.23 00:00:00;6.52;12.12;6.06;
5;24.01.23 00:00:00;6.52;12.12;6.06;
5;25.01.23 00:00:00;6.52;12.12;6.06;
5;26.01.23 00:00:00;6.52;12.12;6.06;
5;27.01.23 00:00:00;6.52;12.12;6.06;
5;28.01.23 00:00:00;6.52;12.12;6.06;
5;29.01.23 00:00:00;6.52;12.12;6.06;
5;30.01.23 00:00:00;6.52;12.12;6.06;
5;31.01.23 00:00:00;6.52;12.12;6.06;
5;01.02.23 00:00:00;6.52;12.12;6.06;
5;02.02.23 00:00:00;6.52;12.12;6.06;
5;03.02.23 00:00:00;6.52;12.12;6.06;
5;04.02.23 00:00:00;6.52;12.12;6.06;
5;05.02.23 00:00:00;6.52;12.12;6.06;
5;06.02.23 00:00:00;6.52;12.12;6.06;
5;07.02.23 00:00:00;6.52;12.12;6.06;
5;08.02.23 00:00:00;6.52;12.12;6.06;
5;09.02.23 00:00:00;6.52;12.12;6.06;
5;10.02.23 00:00:00;6.52;12.12;6.06;
5;11.02.23 00:00:00;6.52;12.12;6.06;
5;12.02.23 00:00:00;6.52;12.12;6.06;
5;13.02.23 00:00:00;6.52;12.12;6.06;
5;14.02.23 00:00:00;6.52;12.12;6.06;
5;15.02.23 00:00:00;6.52;12.12;6.06;
5;16.02.23 00:00:00;6.52;12.12;6.06;
5;17.02.23 00:00:00;6.52;12.12;6.06;
5;18.02.23 00:00:00;6.52;12.12;6.06;
5;19.02.23 00:00:00;6.52;12.12;6.06;
5;20.02.23 00:00:00;6.52;12.12;6.06;
5;21.02.23 00:00:00;6.52;12.12;6.06;
5;22.02.23 00:00:00;6.52;12.12;6.06;
5;23.02.23 00:00:00;6.52;12.12;6.06;
5;24.02.23 00:00:00;6.52;12.12;6.06;
5;25.02.23 00:00:00;6.52;12.12;6.06;
5;26.02.23 00:00:00;6.52;12.12;6.06;
5;27.02.23 00:00:00;6.52;12.12;6.06;
5;28.02.23 00:00:00;6.52;12.12;6.06;
5;01.03.23 00:00:00;6.52;12.12;6.06;
5;02.03.23 00:00:00;6.52;12.12;6.06;
5;03.03.23 00:00:00;6.52;12.12;6.06;
5;04.03.23 00:00:00;6.52;12.12;6.06;
5;05.03.23 00:00:00;6.52;12.12;6.06;
5;06.03.23 00:00:00;6.52;12.12;6.06;
5;07.03.23 00:00:00;6.52;12.12;6.06;
5;08.03.23 00:00:00;6.52;12.12;6.06;
5;09.03.23 00:00:00;6.52;12.12;6.06;
5;10.03.23 00:00:00;6.52;12.12;6.06;
5;11.03.23 00:00:00;6.52;12.12;6.06;
5;12.03.23 00:00:00;6.52;12.12;6.06;
5;13.03.23 00:00:00;6.52;12.12;6.06;
5;14.03.23 00:00:00;6.52;12.12;6.06;
5;15.03.23 00:00:00;6.52;12.12;6.06;
5;16.03.23 00:00:00;6.52;12.12;6.06;
5;17.03.23 00:00:00;6.52;12.12;6.06;
5;18.03.23 00:00:00;6.52;12.12;6.06;
5;19.03.23 00:00:00;6.52;12.12;6.06;
5;20.03.23 00:00:00;6.52;12.12;6.06;
5;21.03.23 00:00:00;6.52;12.12;6.06;
5;22.03.23 00:00:00;6.52;12.12;6.06;
5;23.03.23 00:00:00;6.52;12.12;6.06;
5;24.03.23 00:00:00;6.52;12.12;6.06;
5;25.03.23 00:00:00;6.52;12.12;6.06;
5;26.03.23 00:00:00;6.52;12.12;6.06;
5;27.03.23 01:00:00;6.52;12.12;6.06;
5;28.03.23 01:00:00;6.52;12.12;6.06;
5;29.03.23 01:00:00;6.52;12.12;6.06;
5;30.03.23 01:00:00;6.52;12.12;6.06;
5;31.03.23 01:00:00;6.52;12.12;6.06;
5;01.04.23 01:00:00;6.52;12.12;6.06;
5;02.04.23 01:00:00;6.52;12.12;6.06;
5;03.04.23 01:00:00;6.52;12.12;6.06;
5;04.04.23 01:00:00;6.52;12.12;6.06;
5;05.04.23 01:00:00;6.52;12.12;6.06;
5;06.04.23 01:00:00;6.52;12.12;6.06;
5;07.04.23 01:00:00;6.52;12.12;6.06;
5;08.04.23 01:00:00;6.52;12.12;6.06;
5;09.04.23 01:00:00;6.52;12.12;6.06;
5;10.04.23 01:00:00;6.52;12.12;6.06;
5;11.04.23 01:00:00;6.52;12.12;6.06;
5;12.04.23 01:00:00;6.52;12.12;6.06;
5;13.04.23 01:00:00;6.52;12.12;6.06;
5;14.04.23 01:00:00;6.52;12.12;6.06;
5;15.04.23 01:00:00;6.52;12.12;6.06;
5;16.04.23 01:00:00;6.52;12.12;6.06;
5;17.04.23 01:00:00;6.52;12.12;6.06;
5;18.04.23 01:00:00;6.52;12.12;6.06;
5;19.04.23 01:00:00;6.52;12.12;6.06;
5;20.04.23 01:00:00;6.52;12.12;6.06;
5;21.04.23 01:00:00;6.52;12.12;6.06;
5;22.04.23 01:00:00;6.52;12.12;6.06;
5;23.04.23 01:00:00;6.52;12.12;6.06;
5;24.04.23 01:00:00;6.52;12.12;6.06;
5;25.04.23 01:00:00;6.52;12.12;6.06;
5;26.04.23 01:00:00;6.52;12.12;6.06;
5;27.04.23 01:00:00;6.52;12.12;6.06;
5;28.04.23 01:00:00;6.52;12.12;6.06;
5;29.04.23 01:00:00;6.52;12.12;6.06;
5;30.04.23 01:00:00;6.52;12.12;6.06;
5;01.05.23 01:00:00;6.52;12.12;6.06;
5;02.05.23 01:00:00;6.52;12.12;6.06;
5;03.05.23 01:00:00;6.52;12.12;6.06;
5;04.05.23 01:00:00;6.52;12.12;6.06;
5;05.05.23 01:00:00;6.52;12.12;6.06;
5;06.05.23 01:00:00;6.52;12.12;6.06;
5;07.05.23 01:00:00;6.52;12.12;6.06;
5;08.05.23 01:00:00;6.52;12.12;6.06;
5;09.05.23 01:00:00;6.52;12.12;6.06;
5;10.05.23 01:00:00;6.52;12.12;6.06;
5;11.05.23 01:00:00;6.52;12.12;6.06;
5;12.05.23 01:00:00;6.52;12.12;6.06;
5;13.05.23 01:00:00;6.52;12.12;6.06;
5;14.05.23 01:00:00;6.52;12.12;6.06;
5;15.05.23 01:00:00;6.52;12.12;6.06;
5;16.05.23 01:00:00;6.52;12.12;6.06;
5;17.05.23 01:00:00;6.52;12.12;6.06;
5;18.05.23 01:00:00;6.52;12.12;6.06;
5;19.05.23 01:00:00;6.52;12.12;6.06;
5;20.05.23 01:00:00;6.52;12.12;6.06;
5;21.05.23 01:00:00;6.52;12.12;6.06;
5;22.05.23 01:00:00;6.52;12.12;6.06;
5;23.05.23 01:00:00;6.52;12.12;6.06;
5;24.05.23 01:00:00;6.52;12.12;6.06;
5;25.05.23 01:00:00;6.52;12.12;6.06;
5;26.05.23 01:00:00;6.52;12.12;6.06;
5;27.05.23 01:00:00;6.52;12.12;6.06;
5;28.05.23 01:00:00;6.52;12.12;6.06;
5;29.05.23 01:00:00;6.52;12.12;6.06;
5;30.05.23 01:00:00;6.52;12.12;6.06;
5;31.05.23 01:00:00;6.52;12.12;6.06;
5;01.06.23 01:00:00;6.52;12.12;6.06;
5;02.06.23 01:00:00;6.52;12.12;6.06;
5;03.06.23 01:00:00;6.52;12.12;6.06;
5;04.06.23 01:00:00;6.52;12.12;6.06;
5;05.06.23 01:00:00;6.52;12.12;6.06;
5;06.06.23 01:00:00;6.52;12.12;6.06;
5;07.06.23 01:00:00;6.52;12.12;6.06;
5;08.06.23 01:00:00;6.52;12.12;6.06;
5;09.06.23 01:00:00;6.52;12.12;6.06;
5;10.06.23 01:00:00;6.52;12.12;6.06;
5;11.06.23 01:00:00;6.52;12.12;6.06;
5;12.06.23 01:00:00;6.52;12.12;6.06;
5;13.06.23 01:00:00;6.52;12.12;6.06;
5;14.06.23 01:00:00;6.52;12.12;6.06;
5;15.06.23 01:00:00;6.52;12.12;6.06;
5;16.06.23 01:00:00;6.52;12.12;6.06;
5;17.06.23 01:00:00;6.52;12.12;6.06;
5;18.06.23 01:00:00;6.52;12.12;6.06;
5;19.06.23 01:00:00;6.52;12.12;6.06;
5;20.06.23 01:00:00;6.52;12.12;6.06;
5;21.06.23 01:00:00;6.52;12.12;6.06;
5;22.06.23 01:00:00;6.52;12.12;6.06;
5;23.06.23 01:00:00;6.52;12.12;6.06;
5;24.06.23 01:00:00;6.52;12.12;6.06;
5;25.06.23 01:00:00;6.52;12.12;6.06;
5;26.06.23 01:00:00;6.52;12.12;6.06;
5;27.06.23 01:00:00;6.52;12.12;6.06;
5;28.06.23 01:00:00;6.52;12.12;6.06;
5;29.06.23 01:00:00;6.52;12.12;6.06;
5;30.06.23 01:00:00;6.52;12.12;6.06;
5;01.07.23 01:00:00;6.52;12.12;6.06;
5;02.07.23 01:00:00;6.52;12.12;6.06;
5;03.07.23 01:00:00;6.52;12.12;6.06;
5;04.07.23 01:00:00;6.52;12.12;6.06;
5;05.07.23 01:00:00;6.52;12.12;6.06;
5;06.07.23 01:00:00;6.52;12.12;6.06;
5;07.07.23 01:00:00;6.52;12.12;6.06;
5;08.07.23 01:00:00;6.52;12.12;6.06;
5;09.07.23 01:00:00;6.52;12.12;6.06;
5;10.07.23 01:00:00;6.52;12.12;6.06;
5;11.07.23 01:00:00;6.52;12.12;6.06;
5;12.07.23 01:00:00;6.52;12.12;6.06;
5;13.07.23 01:00:00;6.52;12.12;6.06;
5;14.07.23 01:00:00;6.52;12.12;6.06;
5;15.07.23 01:00:00;6.52;12.12;6.06;
5;16.07.23 01:00:00;6.52;12.12;6.06;
5;17.07.23 01:00:00;6.52;12.12;6.06;
5;18.07.23 01:00:00;6.52;12.12;6.06;
5;19.07.23 01:00:00;6.52;12.12;6.06;
5;20.07.23 01:00:00;6.52;12.12;6.06;
5;21.07.23 01:00:00;6.52;12.12;6.06;
5;22.07.23 01:00:00;6.52;12.12;6.06;
5;23.07.23 01:00:00;6.52;12.12;6.06;
5;24.07.23 01:00:00;6.52;12.12;6.06;
5;25.07.23 01:00:00;6.52;12.12;6.06;
5;26.07.23 01:00:00;6.52;12.12;6.06;
5;27.07.23 01:00:00;6.52;12.12;6.06;
5;28.07.23 01:00:00;6.52;12.12;6.06;
5;29.07.23 01:00:00;6.52;12.12;6.06;
5;30.07.23 01:00:00;6.52;12.12;6.06;
5;31.07.23 01:00:00;6.52;12.12;6.06;
5;01.08.23 01:00:00;6.52;12.12;6.06;
5;02.08.23 01:00:00;6.52;12.12;6.06;
5;03.08.23 01:00:00;6.52;12.12;6.06;
5;04.08.23 01:00:00;6.52;12.12;6.06;
5;05.08.23 01:00:00;6.52;12.12;6.06;
5;06.08.23 01:00:00;6.52;12.12;6.06;
5;07.08.23 01:00:00;6.52;12.12;6.06;
5;08.08.23 01:00:00;6.52;12.12;6.06;
5;09.08.23 01:00:00;6.52;12.12;6.06;
5;10.08.23 01:00:00;6.52;12.12;6.06;
5;11.08.23 01:00:00;6.52;12.12;6.06;
5;12.08.23 01:00:00;6.52;12.12;6.06;
5;13.08.23 01:00:00;6.52;12.12;6.06;
5;14.08.23 01:00:00;6.52;12.12;6.06;
5;15.08.23 01:00:00;6.52;12.12;6.06;
5;16.08.23 01:00:00;6.52;12.12;6.06;
5;17.08.23 01:00:00;6.52;12.12;6.06;
5;18.08.23 01:00:00;6.52;12.12;6.06;
5;19.08.23 01:00:00;6.52;12.12;6.06;
5;20.08.23 01:00:00;6.52;12.12;6.06;
5;21.08.23 01:00:00;6.52;12.12;6.06;
5;22.08.23 01:00:00;6.52;12.12;6.06;
5;23.08.23 01:00:00;6.52;12.12;6.06;
5;24.08.23 01:00:00;6.52;12.12;6.06;
5;25.08.23 01:00:00;6.52;12.12;6.06;
5;26.08.23 01:00:00;6.52;12.12;6.06;
5;27.08.23 01:00:00;6.52;12.12;6.06;
5;28.08.23 01:00:00;6.52;12.12;6.06;
5;29.08.23 01:00:00;6.52;12.12;6.06;
5;30.08.23 01:00:00;6.52;12.12;6.06;
5;31.08.23 01:00:00;6.52;12.12;6.06;
5;01.09.23 01:00:00;6.52;12.12;6.06;
5;02.09.23 01:00:00;6.52;12.12;6.06;
5;03.09.23 01:00:00;6.52;12.12;6.06;
5;04.09.23 01:00:00;6.52;12.12;6.06;
5;05.09.23 01:00:00;6.52;12.12;6.06;
5;06.09.23 01:00:00;6.52;12.12;6.06;
5;07.09.23 01:00:00;6.52;12.12;6.06;
5;08.09.23 01:00:00;6.52;12.12;6.06;
5;09.09.23 01:00:00;6.52;12.12;6.06;
5;10.09.23 01:00:00;6.52;12.12;6.06;
5;11.09.23 01:00:00;6.52;12.12;6.06;
5;12.09.23 01:00:00;6.52;12.12;6.06;
5;13.09.23 01:00:00;6.52;12.12;6.06;
5;14.09.23 01:00:00;6.52;12.12;6.06;
5;15.09.23 01:00:00;6.52;12.12;6.06;
5;16.09.23 01:00:00;6.52;12.12;6.06;
5;17.09.23 01:00:00;6.52;12.12;6.06;
5;18.09.23 01:00:00;6.52;12.12;6.06;
5;19.09.23 01:00:00;6.52;12.12;6.06;
5;20.09.23 01:00:00;6.52;12.12;6.06;
5;21.09.23 01:00:00;6.52;12.12;6.06;
5;22.09.23 01:00:00;6.52;12.12;6.06;
5;23.09.23 01:00:00;6.52;12.12;6.06;
5;24.09.23 01:00:00;6.52;12.12;6.06;
5;25.09.23 01:00:00;6.52;12.12;6.06;
5;26.09.23 01:00:00;6.52;12.12;6.06;
5;27.09.23 01:00:00;6.52;12.12;6.06;
5;28.09.23 01:00:00;6.52;12.12;6.06;
5;29.09.23 01:00:00;6.52;12.12;6.06;
5;30.09.23 01:00:00;6.52;12.12;6.06;
5;01.10.23 01:00:00;6.52;12.12;6.06;
5;02.10.23 01:00:00;6.52;12.12;6.06;
5;03.10.23 01:00:00;6.52;12.12;6.06;
5;04.10.23 01:00:00;6.52;12.12;6.06;
5;05.10.23 01:00:00;6.52;12.12;6.06;
5;06.10.23 01:00:00;6.52;12.12;6.06;
5;07.10.23 01:00:00;6.52;12.12;6.06;
5;08.10.23 01:00:00;6.52;12.12;6.06;
5;09.10.23 01:00:00;6.52;12.12;6.06;
5;10.10.23 01:00:00;6.52;12.12;6.06;
5;11.10.23 01:00:00;6.52;12.12;6.06;
5;12.10.23 01:00:00;6.52;12.12;6.06;
5;13.10.23 01:00:00;6.52;12.12;6.06;
5;14.10.23 01:00:00;6.52;12.12;6.06;
5;15.10.23 01:00:00;6.52;12.12;6.06;
5;16.10.23 01:00:00;6.52;12.12;6.06;
5;17.10.23 01:00:00;6.52;12.12;6.06;
5;18.10.23 01:00:00;6.52;12.12;6.06;
5;19.10.23 01:00:00;6.52;12.12;6.06;
5;20.10.23 01:00:00;6.52;12.12;6.06;
5;21.10.23 01:00:00;6.52;12.12;6.06;
5;22.10.23 01:00:00;6.52;12.12;6.06;
5;23.10.23 01:00:00;6.52;12.12;6.06;
5;24.10.23 01:00:00;6.52;12.12;6.06;
5;25.10.23 01:00:00;6.52;12.12;6.06;
5;26.10.23 01:00:00;6.52;12.12;6.06;
5;27.10.23 01:00:00;6.52;12.12;6.06;
5;28.10.23 01:00:00;6.52;12.12;6.06;
5;29.10.23 01:00:00;6.52;12.12;6.06;
5;30.10.23 00:00:00;6.52;12.12;6.06;
5;31.10.23 00:00:00;6.52;12.12;6.06;
5;01.11.23 00:00:00;6.52;12.12;6.06;
5;02.11.23 00:00:00;6.52;12.12;6.06;
5;03.11.23 00:00:00;6.52;12.12;6.06;
5;04.11.23 00:00:00;6.52;12.12;6.06;
5;05.11.23 00:00:00;6.52;12.12;6.06;
5;06.11.23 00:00:00;6.52;12.12;6.06;
5;07.11.23 00:00:00;6.52;12.12;6.06;
5;08.11.23 00:00:00;6.52;12.12;6.06;
5;09.11.23 00:00:00;6.52;12.12;6.06;
5;10.11.23 00:00:00;6.52;12.12;6.06;
5;11.11.23 00:00:00;6.52;12.12;6.06;
5;12.11.23 00:00:00;6.52;12.12;6.06;
5;13.11.23 00:00:00;6.52;12.12;6.06;
5;14.11.23 00:00:00;6.52;12.12;6.06;
5;15.11.23 00:00:00;6.52;12.12;6.06;
5;16.11.23 00:00:00;6.52;12.12;6.06;
5;17.11.23 00:00:00;6.52;12.12;6.06;
5;18.11.23 00:00:00;6.52;12.12;6.06;
5;19.11.23 00:00:00;6.52;12.12;6.06;
5;20.11.23 00:00:00;6.52;12.12;6.06;
5;21.11.23 00:00:00;6.52;12.12;6.06;
5;22.11.23 00:00:00;6.52;12.12;6.06;
5;23.11.23 00:00:00;6.52;12.12;6.06;
5;24.11.23 00:00:00;6.52;12.12;6.06;
5;25.11.23 00:00:00;6.52;12.12;6.06;
5;26.11.23 00:00:00;6.52;12.12;6.06;
5;27.11.23 00:00:00;6.52;12.12;6.06;
5;28.11.23 00:00:00;6.52;12.12;6.06;
5;29.11.23 00:00:00;6.52;12.12;6.06;
5;30.11.23 00:00:00;6.52;12.12;6.06;
5;01.12.23 00:00:00;6.52;12.12;6.06;
5;02.12.23 00:00:00;6.52;12.12;6.06;
5;03.12.23 00:00:00;6.52;12.12;6.06;
5;04.12.23 00:00:00;6.52;12.12;6.06;
5;05.12.23 00:00:00;6.52;12.12;6.06;
5;06.12.23 00:00:00;6.52;12.12;6.06;
5;07.12.23 00:00:00;6.52;12.12;6.06;
5;08.12.23 00:00:00;6.52;12.12;6.06;
5;09.12.23 00:00:00;6.52;12.12;6.06;
5;10.12.23 00:00:00;6.52;12.12;6.06;
5;11.12.23 00:00:00;6.52;12.12;6.06;
5;12.12.23 00:00:00;6.52;12.12;6.06;
5;13.12.23 00:00:00;6.52;12.12;6.06;
5;14.12.23 00:00:00;6.52;12.12;6.06;
5;15.12.23 00:00:00;6.52;12.12;6.06;
5;16.12.23 00:00:00;6.52;12.12;6.06;
5;17.12.23 00:00:00;6.52;12.12;6.06;
5;18.12.23 00:00:00;6.52;12.12;6.06;
5;19.12.23 00:00:00;6.52;12.12;6.06;
5;20.12.23 00:00:00;6.52;12.12;6.06;
5;21.12.23 00:00:00;6.52;12.12;6.06;
5;22.12.23 00:00:00;6.52;12.12;6.06;
5;23.12.23 00:00:00;6.52;12.12;6.06;
5;24.12.23 00:00:00;6.52;12.12;6.06;
5;25.12.23 00:00:00;6.52;12.12;6.06;
5;26.12.23 00:00:00;6.52;12.12;6.06;
5;27.12.23 00:00:00;6.52;12.12;6.06;
5;28.12.23 00:00:00;6.52;12.12;6.06;
5;29.12.23 00:00:00;6.52;12.12;6.06;
5;30.12.23 00:00:00;6.52;12.12;6.06;
5;31.12.23 00:00:00;6.52;12.12;6.06;
