object;date/time;1;2;3;
5;01.01.24 00:00:00;6.52;12.12;6.06;
6;01.11.22 00:00:00;6.52;12.12;6.06;
6;02.11.22 00:00:00;6.52;12.12;6.06;
6;03.11.22 00:00:00;6.52;12.12;6.06;
6;04.11.22 00:00:00;6.52;12.12;6.06;
6;05.11.22 00:00:00;6.52;12.12;6.06;
6;06.11.22 00:00:00;6.52;12.12;6.06;
6;07.11.22 00:00:00;6.52;12.12;6.06;
6;08.11.22 00:00:00;6.52;12.12;6.06;
6;09.11.22 00:00:00;6.52;12.12;6.06;
6;10.11.22 00:00:00;6.52;12.12;6.06;
6;11.11.22 00:00:00;6.52;12.12;6.06;
6;12.11.22 00:00:00;6.52;12.12;6.06;
6;13.11.22 00:00:00;6.52;12.12;6.06;
6;14.11.22 00:00:00;6.52;12.12;6.06;
6;15.11.22 00:00:00;6.52;12.12;6.06;
6;16.11.22 00:00:00;6.52;12.12;6.06;
6;17.11.22 00:00:00;6.52;12.12;6.06;
6;18.11.22 00:00:00;6.52;12.12;6.06;
6;19.11.22 00:00:00;6.52;12.12;6.06;
6;20.11.22 00:00:00;6.52;12.12;6.06;
6;21.11.22 00:00:00;6.52;12.12;6.06;
6;22.11.22 00:00:00;6.52;12.12;6.06;
6;23.11.22 00:00:00;6.52;12.12;6.06;
6;24.11.22 00:00:00;6.52;12.12;6.06;
6;25.11.22 00:00:00;6.52;12.12;6.06;
6;26.11.22 00:00:00;6.52;12.12;6.06;
6;27.11.22 00:00:00;6.52;12.12;6.06;
6;28.11.22 00:00:00;6.52;12.12;6.06;
6;29.11.22 00:00:00;6.52;12.12;6.06;
6;30.11.22 00:00:00;6.52;12.12;6.06;
6;01.12.22 00:00:00;6.52;12.12;6.06;
6;02.12.22 00:00:00;6.52;12.12;6.06;
6;03.12.22 00:00:00;6.52;12.12;6.06;
6;04.12.22 00:00:00;6.52;12.12;6.06;
6;05.12.22 00:00:00;6.52;12.12;6.06;
6;06.12.22 00:00:00;6.52;12.12;6.06;
6;07.12.22 00:00:00;6.52;12.12;6.06;
6;08.12.22 00:00:00;6.52;12.12;6.06;
6;09.12.22 00:00:00;6.52;12.12;6.06;
6;10.12.22 00:00:00;6.52;12.12;6.06;
6;11.12.22 00:00:00;6.52;12.12;6.06;
6;12.12.22 00:00:00;6.52;12.12;6.06;
6;13.12.22 00:00:00;6.52;12.12;6.06;
6;14.12.22 00:00:00;6.52;12.12;6.06;
6;15.12.22 00:00:00;6.52;12.12;6.06;
6;16.12.22 00:00:00;6.52;12.12;6.06;
6;17.12.22 00:00:00;6.52;12.12;6.06;
6;18.12.22 00:00:00;6.52;12.12;6.06;
6;19.12.22 00:00:00;6.52;12.12;6.06;
6;20.12.22 00:00:00;6.52;12.12;6.06;
6;21.12.22 00:00:00;6.52;12.12;6.06;
6;22.12.22 00:00:00;6.52;12.12;6.06;
6;23.12.22 00:00:00;6.52;12.12;6.06;
6;24.12.22 00:00:00;6.52;12.12;6.06;
6;25.12.22 00:00:00;6.52;12.12;6.06;
6;26.12.22 00:00:00;6.52;12.12;6.06;
6;27.12.22 00:00:00;6.52;12.12;6.06;
6;28.12.22 00:00:00;6.52;12.12;6.06;
6;29.12.22 00:00:00;6.52;12.12;6.06;
6;30.12.22 00:00:00;6.52;12.12;6.06;
6;31.12.22 00:00:00;6.52;12.12;6.06;
6;01.01.23 00:00:00;6.52;12.12;6.06;
6;02.01.23 00:00:00;6.52;12.12;6.06;
6;03.01.23 00:00:00;6.52;12.12;6.06;
6;04.01.23 00:00:00;6.52;12.12;6.06;
6;05.01.23 00:00:00;6.52;12.12;6.06;
6;06.01.23 00:00:00;6.52;12.12;6.06;
6;07.01.23 00:00:00;6.52;12.12;6.06;
6;08.01.23 00:00:00;6.52;12.12;6.06;
6;09.01.23 00:00:00;6.52;12.12;6.06;
6;10.01.23 00:00:00;6.52;12.12;6.06;
6;11.01.23 00:00:00;6.52;12.12;6.06;
6;12.01.23 00:00:00;6.52;12.12;6.06;
6;13.01.23 00:00:00;6.52;12.12;6.06;
6;14.01.23 00:00:00;6.52;12.12;6.06;
6;15.01.23 00:00:00;6.52;12.12;6.06;
6;16.01.23 00:00:00;6.52;12.12;6.06;
6;17.01.23 00:00:00;6.52;12.12;6.06;
6;18.01.23 00:00:00;6.52;12.12;6.06;
6;19.01.23 00:00:00;6.52;12.12;6.06;
6;20.01.23 00:00:00;6.52;12.12;6.06;
6;21.01.23 00:00:00;6.52;12.12;6.06;
6;22.01.23 00:00:00;6.52;12.12;6.06;
6;23.01.23 00:00:00;6.52;12.12;6.06;
6;24.01.23 00:00:00;6.52;12.12;6.06;
6;25.01.23 00:00:00;6.52;12.12;6.06;
6;26.01.23 00:00:00;6.52;12.12;6.06;
6;27.01.23 00:00:00;6.52;12.12;6.06;
6;28.01.23 00:00:00;6.52;12.12;6.06;
6;29.01.23 00:00:00;6.52;12.12;6.06;
6;30.01.23 00:00:00;6.52;12.12;6.06;
6;31.01.23 00:00:00;6.52;12.12;6.06;
6;01.02.23 00:00:00;6.52;12.12;6.06;
6;02.02.23 00:00:00;6.52;12.12;6.06;
6;03.02.23 00:00:00;6.52;12.12;6.06;
6;04.02.23 00:00:00;6.52;12.12;6.06;
6;05.02.23 00:00:00;6.52;12.12;6.06;
6;06.02.23 00:00:00;6.52;12.12;6.06;
6;07.02.23 00:00:00;6.52;12.12;6.06;
6;08.02.23 00:00:00;6.52;12.12;6.06;
6;09.02.23 00:00:00;6.52;12.12;6.06;
6;10.02.23 00:00:00;6.52;12.12;6.06;
6;11.02.23 00:00:00;6.52;12.12;6.06;
6;12.02.23 00:00:00;6.52;12.12;6.06;
6;13.02.23 00:00:00;6.52;12.12;6.06;
6;14.02.23 00:00:00;6.52;12.12;6.06;
6;15.02.23 00:00:00;6.52;12.12;6.06;
6;16.02.23 00:00:00;6.52;12.12;6.06;
6;17.02.23 00:00:00;6.52;12.12;6.06;
6;18.02.23 00:00:00;6.52;12.12;6.06;
6;19.02.23 00:00:00;6.52;12.12;6.06;
6;20.02.23 00:00:00;6.52;12.12;6.06;
6;21.02.23 00:00:00;6.52;12.12;6.06;
6;22.02.23 00:00:00;6.52;12.12;6.06;
6;23.02.23 00:00:00;6.52;12.12;6.06;
6;24.02.23 00:00:00;6.52;12.12;6.06;
6;25.02.23 00:00:00;6.52;12.12;6.06;
6;26.02.23 00:00:00;6.52;12.12;6.06;
6;27.02.23 00:00:00;6.52;12.12;6.06;
6;28.02.23 00:00:00;6.52;12.12;6.06;
6;01.03.23 00:00:00;6.52;12.12;6.06;
6;02.03.23 00:00:00;6.52;12.12;6.06;
6;03.03.23 00:00:00;6.52;12.12;6.06;
6;04.03.23 00:00:00;6.52;12.12;6.06;
6;05.03.23 00:00:00;6.52;12.12;6.06;
6;06.03.23 00:00:00;6.52;12.12;6.06;
6;07.03.23 00:00:00;6.52;12.12;6.06;
6;08.03.23 00:00:00;6.52;12.12;6.06;
6;09.03.23 00:00:00;6.52;12.12;6.06;
6;10.03.23 00:00:00;6.52;12.12;6.06;
6;11.03.23 00:00:00;6.52;12.12;6.06;
6;12.03.23 00:00:00;6.52;12.12;6.06;
6;13.03.23 00:00:00;6.52;12.12;6.06;
6;14.03.23 00:00:00;6.52;12.12;6.06;
6;15.03.23 00:00:00;6.52;12.12;6.06;
6;16.03.23 00:00:00;6.52;12.12;6.06;
6;17.03.23 00:00:00;6.52;12.12;6.06;
6;18.03.23 00:00:00;6.52;12.12;6.06;
6;19.03.23 00:00:00;6.52;12.12;6.06;
6;20.03.23 00:00:00;6.52;12.12;6.06;
6;21.03.23 00:00:00;6.52;12.12;6.06;
6;22.03.23 00:00:00;6.52;12.12;6.06;
6;23.03.23 00:00:00;6.52;12.12;6.06;
6;24.03.23 00:00:00;6.52;12.12;6.06;
6;25.03.23 00:00:00;6.52;12.12;6.06;
6;26.03.23 00:00:00;6.52;12.12;6.06;
6;27.03.23 01:00:00;6.52;12.12;6.06;
6;28.03.23 01:00:00;6.52;12.12;6.06;
6;29.03.23 01:00:00;6.52;12.12;6.06;
6;30.03.23 01:00:00;6.52;12.12;6.06;
6;31.03.23 01:00:00;6.52;12.12;6.06;
6;01.04.23 01:00:00;6.52;12.12;6.06;
6;02.04.23 01:00:00;6.52;12.12;6.06;
6;03.04.23 01:00:00;6.52;12.12;6.06;
6;04.04.23 01:00:00;6.52;12.12;6.06;
6;05.04.23 01:00:00;6.52;12.12;6.06;
6;06.04.23 01:00:00;6.52;12.12;6.06;
6;07.04.23 01:00:00;6.52;12.12;6.06;
6;08.04.23 01:00:00;6.52;12.12;6.06;
6;09.04.23 01:00:00;6.52;12.12;6.06;
6;10.04.23 01:00:00;6.52;12.12;6.06;
6;11.04.23 01:00:00;6.52;12.12;6.06;
6;12.04.23 01:00:00;6.52;12.12;6.06;
6;13.04.23 01:00:00;6.52;12.12;6.06;
6;14.04.23 01:00:00;6.52;12.12;6.06;
6;15.04.23 01:00:00;6.52;12.12;6.06;
6;16.04.23 01:00:00;6.52;12.12;6.06;
6;17.04.23 01:00:00;6.52;12.12;6.06;
6;18.04.23 01:00:00;6.52;12.12;6.06;
6;19.04.23 01:00:00;6.52;12.12;6.06;
6;20.04.23 01:00:00;6.52;12.12;6.06;
6;21.04.23 01:00:00;6.52;12.12;6.06;
6;22.04.23 01:00:00;6.52;12.12;6.06;
6;23.04.23 01:00:00;6.52;12.12;6.06;
6;24.04.23 01:00:00;6.52;12.12;6.06;
6;25.04.23 01:00:00;6.52;12.12;6.06;
6;26.04.23 01:00:00;6.52;12.12;6.06;
6;27.04.23 01:00:00;6.52;12.12;6.06;
6;28.04.23 01:00:00;6.52;12.12;6.06;
6;29.04.23 01:00:00;6.52;12.12;6.06;
6;30.04.23 01:00:00;6.52;12.12;6.06;
6;01.05.23 01:00:00;6.52;12.12;6.06;
6;02.05.23 01:00:00;6.52;12.12;6.06;
6;03.05.23 01:00:00;6.52;12.12;6.06;
6;04.05.23 01:00:00;6.52;12.12;6.06;
6;05.05.23 01:00:00;6.52;12.12;6.06;
6;06.05.23 01:00:00;6.52;12.12;6.06;
6;07.05.23 01:00:00;6.52;12.12;6.06;
6;08.05.23 01:00:00;6.52;12.12;6.06;
6;09.05.23 01:00:00;6.52;12.12;6.06;
6;10.05.23 01:00:00;6.52;12.12;6.06;
6;11.05.23 01:00:00;6.52;12.12;6.06;
6;12.05.23 01:00:00;6.52;12.12;6.06;
6;13.05.23 01:00:00;6.52;12.12;6.06;
6;14.05.23 01:00:00;6.52;12.12;6.06;
6;15.05.23 01:00:00;6.52;12.12;6.06;
6;16.05.23 01:00:00;6.52;12.12;6.06;
6;17.05.23 01:00:00;6.52;12.12;6.06;
6;18.05.23 01:00:00;6.52;12.12;6.06;
6;19.05.23 01:00:00;6.52;12.12;6.06;
6;20.05.23 01:00:00;6.52;12.12;6.06;
6;21.05.23 01:00:00;6.52;12.12;6.06;
6;22.05.23 01:00:00;6.52;12.12;6.06;
6;23.05.23 01:00:00;6.52;12.12;6.06;
6;24.05.23 01:00:00;6.52;12.12;6.06;
6;25.05.23 01:00:00;6.52;12.12;6.06;
6;26.05.23 01:00:00;6.52;12.12;6.06;
6;27.05.23 01:00:00;6.52;12.12;6.06;
6;28.05.23 01:00:00;6.52;12.12;6.06;
6;29.05.23 01:00:00;6.52;12.12;6.06;
6;30.05.23 01:00:00;6.52;12.12;6.06;
6;31.05.23 01:00:00;6.52;12.12;6.06;
6;01.06.23 01:00:00;6.52;12.12;6.06;
6;02.06.23 01:00:00;6.52;12.12;6.06;
6;03.06.23 01:00:00;6.52;12.12;6.06;
6;04.06.23 01:00:00;6.52;12.12;6.06;
6;05.06.23 01:00:00;6.52;12.12;6.06;
6;06.06.23 01:00:00;6.52;12.12;6.06;
6;07.06.23 01:00:00;6.52;12.12;6.06;
6;08.06.23 01:00:00;6.52;12.12;6.06;
6;09.06.23 01:00:00;6.52;12.12;6.06;
6;10.06.23 01:00:00;6.52;12.12;6.06;
6;11.06.23 01:00:00;6.52;12.12;6.06;
6;12.06.23 01:00:00;6.52;12.12;6.06;
6;13.06.23 01:00:00;6.52;12.12;6.06;
6;14.06.23 01:00:00;6.52;12.12;6.06;
6;15.06.23 01:00:00;6.52;12.12;6.06;
6;16.06.23 01:00:00;6.52;12.12;6.06;
6;17.06.23 01:00:00;6.52;12.12;6.06;
6;18.06.23 01:00:00;6.52;12.12;6.06;
6;19.06.23 01:00:00;6.52;12.12;6.06;
6;20.06.23 01:00:00;6.52;12.12;6.06;
6;21.06.23 01:00:00;6.52;12.12;6.06;
6;22.06.23 01:00:00;6.52;12.12;6.06;
6;23.06.23 01:00:00;6.52;12.12;6.06;
6;24.06.23 01:00:00;6.52;12.12;6.06;
6;25.06.23 01:00:00;6.52;12.12;6.06;
6;26.06.23 01:00:00;6.52;12.12;6.06;
6;27.06.23 01:00:00;6.52;12.12;6.06;
6;28.06.23 01:00:00;6.52;12.12;6.06;
6;29.06.23 01:00:00;6.52;12.12;6.06;
6;30.06.23 01:00:00;6.52;12.12;6.06;
6;01.07.23 01:00:00;6.52;12.12;6.06;
6;02.07.23 01:00:00;6.52;12.12;6.06;
6;03.07.23 01:00:00;6.52;12.12;6.06;
6;04.07.23 01:00:00;6.52;12.12;6.06;
6;05.07.23 01:00:00;6.52;12.12;6.06;
6;06.07.23 01:00:00;6.52;12.12;6.06;
6;07.07.23 01:00:00;6.52;12.12;6.06;
6;08.07.23 01:00:00;6.52;12.12;6.06;
6;09.07.23 01:00:00;6.52;12.12;6.06;
6;10.07.23 01:00:00;6.52;12.12;6.06;
6;11.07.23 01:00:00;6.52;12.12;6.06;
6;12.07.23 01:00:00;6.52;12.12;6.06;
6;13.07.23 01:00:00;6.52;12.12;6.06;
6;14.07.23 01:00:00;6.52;12.12;6.06;
6;15.07.23 01:00:00;6.52;12.12;6.06;
6;16.07.23 01:00:00;6.52;12.12;6.06;
6;17.07.23 01:00:00;6.52;12.12;6.06;
6;18.07.23 01:00:00;6.52;12.12;6.06;
6;19.07.23 01:00:00;6.52;12.12;6.06;
6;20.07.23 01:00:00;6.52;12.12;6.06;
6;21.07.23 01:00:00;6.52;12.12;6.06;
6;22.07.23 01:00:00;6.52;12.12;6.06;
6;23.07.23 01:00:00;6.52;12.12;6.06;
6;24.07.23 01:00:00;6.52;12.12;6.06;
6;25.07.23 01:00:00;6.52;12.12;6.06;
6;26.07.23 01:00:00;6.52;12.12;6.06;
6;27.07.23 01:00:00;6.52;12.12;6.06;
6;28.07.23 01:00:00;6.52;12.12;6.06;
6;29.07.23 01:00:00;6.52;12.12;6.06;
6;30.07.23 01:00:00;6.52;12.12;6.06;
6;31.07.23 01:00:00;6.52;12.12;6.06;
6;01.08.23 01:00:00;6.52;12.12;6.06;
6;02.08.23 01:00:00;6.52;12.12;6.06;
6;03.08.23 01:00:00;6.52;12.12;6.06;
6;04.08.23 01:00:00;6.52;12.12;6.06;
6;05.08.23 01:00:00;6.52;12.12;6.06;
6;06.08.23 01:00:00;6.52;12.12;6.06;
6;07.08.23 01:00:00;6.52;12.12;6.06;
6;08.08.23 01:00:00;6.52;12.12;6.06;
6;09.08.23 01:00:00;6.52;12.12;6.06;
6;10.08.23 01:00:00;6.52;12.12;6.06;
6;11.08.23 01:00:00;6.52;12.12;6.06;
6;12.08.23 01:00:00;6.52;12.12;6.06;
6;13.08.23 01:00:00;6.52;12.12;6.06;
6;14.08.23 01:00:00;6.52;12.12;6.06;
6;15.08.23 01:00:00;6.52;12.12;6.06;
6;16.08.23 01:00:00;6.52;12.12;6.06;
6;17.08.23 01:00:00;6.52;12.12;6.06;
6;18.08.23 01:00:00;6.52;12.12;6.06;
6;19.08.23 01:00:00;6.52;12.12;6.06;
6;20.08.23 01:00:00;6.52;12.12;6.06;
6;21.08.23 01:00:00;6.52;12.12;6.06;
6;22.08.23 01:00:00;6.52;12.12;6.06;
6;23.08.23 01:00:00;6.52;12.12;6.06;
6;24.08.23 01:00:00;6.52;12.12;6.06;
6;25.08.23 01:00:00;6.52;12.12;6.06;
6;26.08.23 01:00:00;6.52;12.12;6.06;
6;27.08.23 01:00:00;6.52;12.12;6.06;
6;28.08.23 01:00:00;6.52;12.12;6.06;
6;29.08.23 01:00:00;6.52;12.12;6.06;
6;30.08.23 01:00:00;6.52;12.12;6.06;
6;31.08.23 01:00:00;6.52;12.12;6.06;
6;01.09.23 01:00:00;6.52;12.12;6.06;
6;02.09.23 01:00:00;6.52;12.12;6.06;
6;03.09.23 01:00:00;6.52;12.12;6.06;
6;04.09.23 01:00:00;6.52;12.12;6.06;
6;05.09.23 01:00:00;6.52;12.12;6.06;
6;06.09.23 01:00:00;6.52;12.12;6.06;
6;07.09.23 01:00:00;6.52;12.12;6.06;
6;08.09.23 01:00:00;6.52;12.12;6.06;
6;09.09.23 01:00:00;6.52;12.12;6.06;
6;10.09.23 01:00:00;6.52;12.12;6.06;
6;11.09.23 01:00:00;6.52;12.12;6.06;
6;12.09.23 01:00:00;6.52;12.12;6.06;
6;13.09.23 01:00:00;6.52;12.12;6.06;
6;14.09.23 01:00:00;6.52;12.12;6.06;
6;15.09.23 01:00:00;6.52;12.12;6.06;
6;16.09.23 01:00:00;6.52;12.12;6.06;
6;17.09.23 01:00:00;6.52;12.12;6.06;
6;18.09.23 01:00:00;6.52;12.12;6.06;
6;19.09.23 01:00:00;6.52;12.12;6.06;
6;20.09.23 01:00:00;6.52;12.12;6.06;
6;21.09.23 01:00:00;6.52;12.12;6.06;
6;22.09.23 01:00:00;6.52;12.12;6.06;
6;23.09.23 01:00:00;6.52;12.12;6.06;
6;24.09.23 01:00:00;6.52;12.12;6.06;
6;25.09.23 01:00:00;6.52;12.12;6.06;
6;26.09.23 01:00:00;6.52;12.12;6.06;
6;27.09.23 01:00:00;6.52;12.12;6.06;
6;28.09.23 01:00:00;6.52;12.12;6.06;
6;29.09.23 01:00:00;6.52;12.12;6.06;
6;30.09.23 01:00:00;6.52;12.12;6.06;
6;01.10.23 01:00:00;6.52;12.12;6.06;
6;02.10.23 01:00:00;6.52;12.12;6.06;
6;03.10.23 01:00:00;6.52;12.12;6.06;
6;04.10.23 01:00:00;6.52;12.12;6.06;
6;05.10.23 01:00:00;6.52;12.12;6.06;
6;06.10.23 01:00:00;6.52;12.12;6.06;
6;07.10.23 01:00:00;6.52;12.12;6.06;
6;08.10.23 01:00:00;6.52;12.12;6.06;
6;09.10.23 01:00:00;6.52;12.12;6.06;
6;10.10.23 01:00:00;6.52;12.12;6.06;
6;11.10.23 01:00:00;6.52;12.12;6.06;
6;12.10.23 01:00:00;6.52;12.12;6.06;
6;13.10.23 01:00:00;6.52;12.12;6.06;
6;14.10.23 01:00:00;6.52;12.12;6.06;
6;15.10.23 01:00:00;6.52;12.12;6.06;
6;16.10.23 01:00:00;6.52;12.12;6.06;
6;17.10.23 01:00:00;6.52;12.12;6.06;
6;18.10.23 01:00:00;6.52;12.12;6.06;
6;19.10.23 01:00:00;6.52;12.12;6.06;
6;20.10.23 01:00:00;6.52;12.12;6.06;
6;21.10.23 01:00:00;6.52;12.12;6.06;
6;22.10.23 01:00:00;6.52;12.12;6.06;
6;23.10.23 01:00:00;6.52;12.12;6.06;
6;24.10.23 01:00:00;6.52;12.12;6.06;
6;25.10.23 01:00:00;6.52;12.12;6.06;
6;26.10.23 01:00:00;6.52;12.12;6.06;
6;27.10.23 01:00:00;6.52;12.12;6.06;
6;28.10.23 01:00:00;6.52;12.12;6.06;
6;29.10.23 01:00:00;6.52;12.12;6.06;
6;30.10.23 00:00:00;6.52;12.12;6.06;
6;31.10.23 00:00:00;6.52;12.12;6.06;
6;01.11.23 00:00:00;6.52;12.12;6.06;
6;02.11.23 00:00:00;6.52;12.12;6.06;
6;03.11.23 00:00:00;6.52;12.12;6.06;
6;04.11.23 00:00:00;6.52;12.12;6.06;
6;05.11.23 00:00:00;6.52;12.12;6.06;
6;06.11.23 00:00:00;6.52;12.12;6.06;
6;07.11.23 00:00:00;6.52;12.12;6.06;
6;08.11.23 00:00:00;6.52;12.12;6.06;
6;09.11.23 00:00:00;6.52;12.12;6.06;
6;10.11.23 00:00:00;6.52;12.12;6.06;
6;11.11.23 00:00:00;6.52;12.12;6.06;
6;12.11.23 00:00:00;6.52;12.12;6.06;
6;13.11.23 00:00:00;6.52;12.12;6.06;
6;14.11.23 00:00:00;6.52;12.12;6.06;
6;15.11.23 00:00:00;6.52;12.12;6.06;
6;16.11.23 00:00:00;6.52;12.12;6.06;
6;17.11.23 00:00:00;6.52;12.12;6.06;
6;18.11.23 00:00:00;6.52;12.12;6.06;
6;19.11.23 00:00:00;6.52;12.12;6.06;
6;20.11.23 00:00:00;6.52;12.12;6.06;
6;21.11.23 00:00:00;6.52;12.12;6.06;
6;22.11.23 00:00:00;6.52;12.12;6.06;
6;23.11.23 00:00:00;6.52;12.12;6.06;
6;24.11.23 00:00:00;6.52;12.12;6.06;
6;25.11.23 00:00:00;6.52;12.12;6.06;
6;26.11.23 00:00:00;6.52;12.12;6.06;
6;27.11.23 00:00:00;6.52;12.12;6.06;
6;28.11.23 00:00:00;6.52;12.12;6.06;
6;29.11.23 00:00:00;6.52;12.12;6.06;
6;30.11.23 00:00:00;6.52;12.12;6.06;
6;01.12.23 00:00:00;6.52;12.12;6.06;
6;02.12.23 00:00:00;6.52;12.12;6.06;
6;03.12.23 00:00:00;6.52;12.12;6.06;
6;04.12.23 00:00:00;6.52;12.12;6.06;
6;05.12.23 00:00:00;6.52;12.12;6.06;
6;06.12.23 00:00:00;6.52;12.12;6.06;
6;07.12.23 00:00:00;6.52;12.12;6.06;
6;08.12.23 00:00:00;6.52;12.12;6.06;
6;09.12.23 00:00:00;6.52;12.12;6.06;
6;10.12.23 00:00:00;6.52;12.12;6.06;
6;11.12.23 00:00:00;6.52;12.12;6.06;
6;12.12.23 00:00:00;6.52;12.12;6.06;
6;13.12.23 00:00:00;6.52;12.12;6.06;
6;14.12.23 00:00:00;6.52;12.12;6.06;
6;15.12.23 00:00:00;6.52;12.12;6.06;
6;16.12.23 00:00:00;6.52;12.12;6.06;
6;17.12.23 00:00:00;6.52;12.12;6.06;
6;18.12.23 00:00:00;6.52;12.12;6.06;
6;19.12.23 00:00:00;6.52;12.12;6.06;
6;20.12.23 00:00:00;6.52;12.12;6.06;
6;21.12.23 00:00:00;6.52;12.12;6.06;
6;22.12.23 00:00:00;6.52;12.12;6.06;
6;23.12.23 00:00:00;6.52;12.12;6.06;
6;24.12.23 00:00:00;6.52;12.12;6.06;
6;25.12.23 00:00:00;6.52;12.12;6.06;
6;26.12.23 00:00:00;6.52;12.12;6.06;
6;27.12.23 00:00:00;6.52;12.12;6.06;
6;28.12.23 00:00:00;6.52;12.12;6.06;
6;29.12.23 00:00:00;6.52;12.12;6.06;
6;30.12.23 00:00:00;6.52;12.12;6.06;
6;31.12.23 00:00:00;6.52;12.12;6.06;
6;01.01.24 00:00:00;6.52;12.12;6.06